path	bytes	lines	extension	test_code
tests/performance/mesh-dns-e2e/src/bin/dns_upstream_stub.rs	5847	168	.rs	1
tests/performance/mesh-dns-e2e/src/bin/mesh_cp_stub.rs	3950	111	.rs	1
tests/performance/mesh-dns-e2e/src/dns_wire.rs	6150	174	.rs	1
tests/performance/mesh-dns-e2e/src/lib.rs	280	12	.rs	1
tests/performance/mesh-dns-e2e/src/metrics.rs	5144	188	.rs	1
tests/performance/mesh-dns-e2e/src/slice.rs	3296	89	.rs	1
tests/performance/mesh-hbone-e2e/Cargo.toml	1424	71	.toml	1
tests/performance/mesh-hbone-e2e/README.md	4088	76	.md	1
tests/performance/mesh-hbone-e2e/baseline.md	1373	32	.md	1
tests/performance/mesh-hbone-e2e/run.sh	7760	237	.sh	1
tests/performance/mesh-hbone-e2e/src/bin/hbone_backend.rs	1972	66	.rs	1
tests/performance/mesh-hbone-e2e/src/bin/hbone_loadgen.rs	6583	224	.rs	1
tests/performance/mesh-hbone-e2e/src/bin/hbone_sidecar.rs	5498	166	.rs	1
tests/performance/mesh-hbone-e2e/src/certs.rs	3685	96	.rs	1
tests/performance/mesh-hbone-e2e/src/lib.rs	411	11	.rs	1
tests/performance/mesh-hbone-e2e/src/metrics.rs	3502	120	.rs	1
tests/performance/mesh-hbone-e2e/src/tls.rs	2622	75	.rs	1
tests/performance/mesh/Cargo.toml	1926	74	.toml	1
tests/performance/mesh/README.md	4959	77	.md	1
tests/performance/mesh/baseline.md	3569	72	.md	1
tests/performance/mesh/benches/ai_semantic_cache_cleanup.rs	4002	108	.rs	1
tests/performance/mesh/benches/authz_match.rs	2644	69	.rs	1
tests/performance/mesh/benches/ip_restriction.rs	4159	117	.rs	1
tests/performance/mesh/benches/rr_selection.rs	4176	129	.rs	1
tests/performance/mesh/benches/slice_apply.rs	3108	87	.rs	1
tests/performance/mesh/benches/wrr_selection.rs	5364	150	.rs	1
tests/performance/mesh/benches/xds_translation.rs	3126	86	.rs	1
tests/performance/mesh/run.sh	1727	63	.sh	1
tests/performance/multi_protocol/Cargo.toml	1500	79	.toml	1
tests/performance/multi_protocol/README.md	27769	477	.md	1
tests/performance/multi_protocol/build.rs	230	6	.rs	1
tests/performance/multi_protocol/configs/envoy/grpc.yaml	2294	58	.yaml	1
tests/performance/multi_protocol/configs/envoy/grpcs.yaml	3297	78	.yaml	1
tests/performance/multi_protocol/configs/envoy/http1.yaml	1662	46	.yaml	1
tests/performance/multi_protocol/configs/envoy/http1_tls.yaml	3277	76	.yaml	1
tests/performance/multi_protocol/configs/envoy/http2_tls.yaml	3538	80	.yaml	1
tests/performance/multi_protocol/configs/envoy/http3.yaml	5153	116	.yaml	1
tests/performance/multi_protocol/configs/envoy/tcp.yaml	1037	33	.yaml	1
tests/performance/multi_protocol/configs/envoy/tcp_tls.yaml	1820	50	.yaml	1
tests/performance/multi_protocol/configs/envoy/udp.yaml	1429	46	.yaml	1
tests/performance/multi_protocol/configs/envoy/ws.yaml	1777	49	.yaml	1
tests/performance/multi_protocol/configs/envoy/wss.yaml	2620	68	.yaml	1
tests/performance/multi_protocol/configs/grpc_perf.yaml	1465	44	.yaml	1
tests/performance/multi_protocol/configs/grpcs_e2e_perf.yaml	1650	48	.yaml	1
tests/performance/multi_protocol/configs/http1_perf.yaml	876	35	.yaml	1
tests/performance/multi_protocol/configs/http1_tls_e2e_perf.yaml	1074	37	.yaml	1
tests/performance/multi_protocol/configs/http1_tls_perf.yaml	910	35	.yaml	1
tests/performance/multi_protocol/configs/http2_perf.yaml	1559	45	.yaml	1
tests/performance/multi_protocol/configs/http3_perf.yaml	943	36	.yaml	1
tests/performance/multi_protocol/configs/kong/grpcs.yaml	2009	58	.yaml	1
tests/performance/multi_protocol/configs/kong/http1_tls.yaml	2362	65	.yaml	1
tests/performance/multi_protocol/configs/kong/tcp_tls.yaml	2068	59	.yaml	1
tests/performance/multi_protocol/configs/kong/udp.yaml	882	38	.yaml	1
tests/performance/multi_protocol/configs/kong/wss.yaml	2369	70	.yaml	1
tests/performance/multi_protocol/configs/krakend/http1_tls.json	1233	57	.json	1
tests/performance/multi_protocol/configs/krakend/http2_tls.json	1257	58	.json	1
tests/performance/multi_protocol/configs/tcp_perf.yaml	744	32	.yaml	1
tests/performance/multi_protocol/configs/tcp_tls_e2e_perf.yaml	1338	41	.yaml	1
tests/performance/multi_protocol/configs/tcp_tls_perf.yaml	880	34	.yaml	1
tests/performance/multi_protocol/configs/tyk/apps_grpcs/echo_api.json	544	26	.json	1
tests/performance/multi_protocol/configs/tyk/apps_http1_tls/echo_api.json	510	25	.json	1
tests/performance/multi_protocol/configs/tyk/apps_http2_tls/echo_api.json	504	25	.json	1
tests/performance/multi_protocol/configs/tyk/apps_tcp_tls/echo_tcp.json	509	23	.json	1
tests/performance/multi_protocol/configs/tyk/apps_wss/echo_api.json	526	26	.json	1
tests/performance/multi_protocol/configs/tyk/tyk.conf	1139	41	.conf	1
tests/performance/multi_protocol/configs/udp_dtls_e2e_perf.yaml	1162	38	.yaml	1
tests/performance/multi_protocol/configs/udp_dtls_perf.yaml	811	32	.yaml	1
tests/performance/multi_protocol/configs/udp_perf.yaml	669	30	.yaml	1
tests/performance/multi_protocol/configs/ws_perf.yaml	870	35	.yaml	1
tests/performance/multi_protocol/configs/wss_e2e_perf.yaml	1045	37	.yaml	1
tests/performance/multi_protocol/proto/bench.proto	298	17	.proto	1
tests/performance/multi_protocol/proto_backend.rs	30192	758	.rs	1
tests/performance/multi_protocol/proto_bench.rs	80700	1855	.rs	1
tests/performance/multi_protocol/run_all_protocol_tests.sh	223	5	.sh	1
tests/performance/multi_protocol/run_connection_saturation_bench.sh	23054	531	.sh	1
tests/performance/multi_protocol/run_gateway_protocol_bench.sh	37625	823	.sh	1
tests/performance/multi_protocol/run_protocol_test.sh	29455	818	.sh	1
tests/performance/multi_protocol/src/lib.rs	36	2	.rs	1
tests/performance/multi_protocol/src/metrics.rs	6256	199	.rs	1
tests/performance/multi_protocol/src/tls_utils.rs	12577	282	.rs	1
tests/performance/payload_size/Cargo.toml	1427	78	.toml	1
tests/performance/payload_size/README.md	26975	395	.md	1
tests/performance/payload_size/build.rs	230	6	.rs	1
tests/performance/payload_size/configs/envoy/grpc.yaml	2387	60	.yaml	1
tests/performance/payload_size/configs/envoy/http1.yaml	1823	50	.yaml	1
tests/performance/payload_size/configs/envoy/http2.yaml	3045	75	.yaml	1
tests/performance/payload_size/configs/envoy/tcp.yaml	1023	33	.yaml	1
tests/performance/payload_size/configs/envoy/udp.yaml	1415	46	.yaml	1
tests/performance/payload_size/configs/envoy/ws.yaml	1764	49	.yaml	1
tests/performance/payload_size/configs/grpc_perf.yaml	1227	43	.yaml	1
tests/performance/payload_size/configs/http1_perf.yaml	1220	49	.yaml	1
tests/performance/payload_size/configs/http2_perf.yaml	1904	65	.yaml	1
tests/performance/payload_size/configs/http3_perf.yaml	917	36	.yaml	1
tests/performance/payload_size/configs/tcp_perf.yaml	744	32	.yaml	1
tests/performance/payload_size/configs/udp_perf.yaml	669	30	.yaml	1
tests/performance/payload_size/configs/ws_perf.yaml	871	35	.yaml	1
tests/performance/payload_size/payload_backend.rs	17706	484	.rs	1
tests/performance/payload_size/payload_bench.rs	25901	727	.rs	1
tests/performance/payload_size/proto/bench.proto	298	17	.proto	1
tests/performance/payload_size/run_payload_test.sh	31022	733	.sh	1
tests/performance/payload_size/src/lib.rs	57	3	.rs	1
tests/performance/payload_size/src/metrics.rs	6356	202	.rs	1
tests/performance/payload_size/src/payload_gen.rs	18328	501	.rs	1
tests/performance/payload_size/src/tls_utils.rs	7794	201	.rs	1
tests/performance/perf_config.yaml	1389	57	.yaml	1
tests/performance/run_perf_test.sh	8157	238	.sh	1
tests/scaffolding/backends/dtls.rs	16069	433	.rs	1
tests/scaffolding/backends/grpc.rs	18894	492	.rs	1
tests/scaffolding/backends/http1.rs	41322	1048	.rs	1
tests/scaffolding/backends/http2.rs	44805	1090	.rs	1
tests/scaffolding/backends/http3.rs	34336	775	.rs	1
tests/scaffolding/backends/mod.rs	2402	51	.rs	1
tests/scaffolding/backends/quic_refuser.rs	8487	217	.rs	1
tests/scaffolding/backends/tcp.rs	35335	854	.rs	1
tests/scaffolding/backends/tls.rs	26771	652	.rs	1
tests/scaffolding/backends/tls_no_quic.rs	3232	78	.rs	1
tests/scaffolding/backends/udp.rs	22520	629	.rs	1
tests/scaffolding/certs.rs	10619	262	.rs	1
tests/scaffolding/clients/dtls.rs	9818	251	.rs	1
tests/scaffolding/clients/grpc.rs	34970	891	.rs	1
tests/scaffolding/clients/http1.rs	3197	102	.rs	1
tests/scaffolding/clients/http2.rs	3470	94	.rs	1
tests/scaffolding/clients/http3.rs	44325	1191	.rs	1
tests/scaffolding/clients/mod.rs	869	25	.rs	1
tests/scaffolding/clients/udp.rs	6403	176	.rs	1
tests/scaffolding/harness.rs	45198	1051	.rs	1
tests/scaffolding/matrix.rs	36254	939	.rs	1
tests/scaffolding/mod.rs	5848	145	.rs	1
tests/scaffolding/network/bandwidth.rs	11252	315	.rs	1
tests/scaffolding/network/latency.rs	6861	206	.rs	1
tests/scaffolding/network/mod.rs	2671	65	.rs	1
tests/scaffolding/network/proxy.rs	17445	466	.rs	1
tests/scaffolding/network/truncate.rs	10174	281	.rs	1
tests/scaffolding/ports.rs	11710	304	.rs	1
tests/scenarios/catalog.rs	30044	684	.rs	1
tests/scenarios/mod.rs	580	14	.rs	1
tests/scripts/setup_db_tls.sh	10201	290	.sh	1
tests/secrets_functional/aws_backend.rs	10620	304	.rs	1
tests/secrets_functional/azure_backend.rs	14747	394	.rs	1
tests/secrets_functional/common/containers.rs	7283	183	.rs	1
tests/secrets_functional/common/env.rs	7354	181	.rs	1
tests/secrets_functional/common/fakes.rs	12062	306	.rs	1
tests/secrets_functional/common/mod.rs	472	13	.rs	1
tests/secrets_functional/cross_backend.rs	6773	193	.rs	1
tests/secrets_functional/file_backend.rs	4701	139	.rs	1
tests/secrets_functional/gcp_backend.rs	5918	175	.rs	1
tests/secrets_functional/mod.rs	1704	39	.rs	1
tests/secrets_functional/startup_smoke.rs	10937	309	.rs	1
tests/secrets_functional/vault_backend.rs	7515	218	.rs	1
tests/service_integration/README.md	8622	147	.md	1
tests/service_integration/common/containers.rs	22021	561	.rs	1
tests/service_integration/common/mod.rs	82	3	.rs	1
tests/service_integration/consul.rs	6805	217	.rs	1
tests/service_integration/kafka.rs	19131	548	.rs	1
tests/service_integration/ldap.rs	9978	295	.rs	1
tests/service_integration/mod.rs	2406	46	.rs	1
tests/service_integration/mysql.rs	20310	575	.rs	1
tests/unit/admin/admin_audit_tests.rs	4388	140	.rs	1
tests/unit/admin/admin_conn_limit_tests.rs	4525	132	.rs	1
tests/unit/admin/admin_db_health_cache_tests.rs	7990	214	.rs	1
tests/unit/admin/admin_jwt_auth_tests.rs	35787	1044	.rs	1
tests/unit/admin/admin_metrics_contract_tests.rs	10135	288	.rs	1
tests/unit/admin/admin_read_only_tests.rs	16395	458	.rs	1
tests/unit/admin/admin_tests.rs	23425	716	.rs	1
tests/unit/admin/admin_validation_tests.rs	56826	1416	.rs	1
tests/unit/admin/api_specs_path_item_ref_tests.rs	11134	412	.rs	1
tests/unit/admin/api_specs_readonly_required_tests.rs	8410	280	.rs	1
tests/unit/admin/api_specs_schema_anchor_tests.rs	33557	1286	.rs	1
tests/unit/admin/api_specs_server_base_path_tests.rs	22251	868	.rs	1
tests/unit/admin/mesh_remote_clusters_tests.rs	33924	1004	.rs	1
tests/unit/admin/mod.rs	488	15	.rs	1
tests/unit/admin/openapi_validator_generated_config_contract_tests.rs	12813	426	.rs	1
tests/unit/admin/tls_managed_kind_overwrite_tests.rs	19076	596	.rs	1
tests/unit/cli/cli_tests.rs	48643	1414	.rs	1
tests/unit/cli/mod.rs	15	1	.rs	1
tests/unit/config/admin_enhanced_tls_tests.rs	2176	72	.rs	1
tests/unit/config/admin_listeners_tests.rs	3385	107	.rs	1
tests/unit/config/admin_security_tests.rs	16798	498	.rs	1
tests/unit/config/audit_retention_tests.rs	11861	339	.rs	1
tests/unit/config/auto_bool_tests.rs	2215	69	.rs	1
tests/unit/config/backend_egress_policy_tests.rs	20777	454	.rs	1
tests/unit/config/conf_file_tests.rs	9846	311	.rs	1
tests/unit/config/config_backup_tests.rs	12193	382	.rs	1
tests/unit/config/config_file_loader_tests.rs	81984	2743	.rs	1
tests/unit/config/config_migration_tests.rs	6350	211	.rs	1
tests/unit/config/config_types_tests.rs	185483	5216	.rs	1
tests/unit/config/config_validation_tests.rs	23664	677	.rs	1
tests/unit/config/cp_poll_interval_tests.rs	2107	43	.rs	1
tests/unit/config/db_backend_tests.rs	26332	691	.rs	1
tests/unit/config/db_dns_tests.rs	2952	103	.rs	1
tests/unit/config/db_loader_tests.rs	84030	2268	.rs	1
tests/unit/config/destination_rule_tests.rs	21829	682	.rs	1
tests/unit/config/env_config_tests.rs	179144	5776	.rs	1
tests/unit/config/env_docs_parity_tests.rs	9523	255	.rs	1
tests/unit/config/field_validation_tests.rs	87196	2638	.rs	1
tests/unit/config/frontend_tls_tests.rs	1550	47	.rs	1
tests/unit/config/istio_docs_capability_parity_tests.rs	8100	225	.rs	1
tests/unit/config/mesh_types_tests.rs	24892	671	.rs	1
tests/unit/config/mesh_validation_tests.rs	86208	2401	.rs	1
tests/unit/config/migration_runner_tests.rs	20981	546	.rs	1
tests/unit/config/mod.rs	879	33	.rs	1
tests/unit/config/mongo_index_plan_tests.rs	11938	357	.rs	1
tests/unit/config/mongo_store_tests.rs	28316	719	.rs	1
tests/unit/config/peer_auth_mtls_tests.rs	12408	353	.rs	1
tests/unit/config/plugin_migration_split_tests.rs	19886	616	.rs	1
tests/unit/config/plugin_migration_tests.rs	41925	1195	.rs	1
tests/unit/config/pool_config_tests.rs	15952	449	.rs	1
tests/unit/config/separate_listeners_tests.rs	1348	44	.rs	1
tests/unit/config/stream_proxy_config_tests.rs	24427	750	.rs	1
tests/unit/env_lock.rs	3221	76	.rs	1
tests/unit/gateway_core/adaptive_buffer_tests.rs	9422	255	.rs	1
tests/unit/gateway_core/allowed_methods_logging_tests.rs	3589	85	.rs	1
tests/unit/gateway_core/backend_capability_commit_tests.rs	20130	526	.rs	1
tests/unit/gateway_core/backend_capability_probe_merge_tests.rs	4877	135	.rs	1
tests/unit/gateway_core/backend_dispatch_tests.rs	10578	346	.rs	1
tests/unit/gateway_core/cidr_tests.rs	3260	96	.rs	1
tests/unit/gateway_core/circuit_breaker_tests.rs	76331	2130	.rs	1
tests/unit/gateway_core/client_ip_tests.rs	18366	610	.rs	1
tests/unit/gateway_core/config_delta_tests.rs	26330	847	.rs	1
tests/unit/gateway_core/configsync_lifecycle_tests.rs	56776	1476	.rs	1
tests/unit/gateway_core/consumer_index_tests.rs	50960	1511	.rs	1
tests/unit/gateway_core/cp_listener_supervision_tests.rs	9263	293	.rs	1
tests/unit/gateway_core/cp_server_tests.rs	3195	112	.rs	1
tests/unit/gateway_core/date_cache_tests.rs	2148	78	.rs	1
tests/unit/gateway_core/db_poll_supervision_tests.rs	19474	574	.rs	1
tests/unit/gateway_core/dns_tests.rs	47351	1371	.rs	1
tests/unit/gateway_core/dp_client_tests.rs	5929	132	.rs	1
tests/unit/gateway_core/dp_listener_supervision_tests.rs	4273	119	.rs	1
tests/unit/gateway_core/dtls_session_identity_tests.rs	589	12	.rs	1
tests/unit/gateway_core/early_upload_deadline_tests.rs	16238	419	.rs	1
tests/unit/gateway_core/error_classifier_tests.rs	23050	577	.rs	1
tests/unit/gateway_core/grpc_proxy_tests.rs	86501	2393	.rs	1
tests/unit/gateway_core/gso_batch_buf_tests.rs	6794	197	.rs	1
tests/unit/gateway_core/health_check_tests.rs	45206	1411	.rs	1
tests/unit/gateway_core/http3_config_tests.rs	5160	151	.rs	1
tests/unit/gateway_core/http3_selected_target_policy_tests.rs	40107	956	.rs	1
tests/unit/gateway_core/http3_server_dispatch_tests.rs	67263	1554	.rs	1
tests/unit/gateway_core/http3_websocket_tests.rs	9879	238	.rs	1
tests/unit/gateway_core/ktls_handoff_tests.rs	12052	289	.rs	1
tests/unit/gateway_core/lazy_timeout_tests.rs	2975	102	.rs	1
tests/unit/gateway_core/load_balancer_rr_counter_sharding_tests.rs	18704	553	.rs	1
tests/unit/gateway_core/load_balancer_tests.rs	88545	2854	.rs	1
tests/unit/gateway_core/load_balancer_wrr_concurrency_tests.rs	20531	609	.rs	1
tests/unit/gateway_core/locality_lb_tests.rs	70810	2028	.rs	1
tests/unit/gateway_core/mesh_bpf_metrics_contract_tests.rs	5664	161	.rs	1
tests/unit/gateway_core/mesh_udp_capture_outcome_tests.rs	2516	68	.rs	1
tests/unit/gateway_core/metrics_tests.rs	5490	159	.rs	1
tests/unit/gateway_core/mod.rs	2176	76	.rs	1
tests/unit/gateway_core/observability_delivery_tests.rs	9281	258	.rs	1
tests/unit/gateway_core/overload_tests.rs	24041	654	.rs	1
tests/unit/gateway_core/per_port_load_balancer_tests.rs	77477	2267	.rs	1
tests/unit/gateway_core/pool_create_failure_classification_tests.rs	12501	357	.rs	1
tests/unit/gateway_core/pool_create_failure_fanout_tests.rs	10959	315	.rs	1
tests/unit/gateway_core/pool_key_tests.rs	65325	1817	.rs	1
tests/unit/gateway_core/protocol_validation_tests.rs	49377	1318	.rs	1
tests/unit/gateway_core/proxy_body_tests.rs	13752	378	.rs	1
tests/unit/gateway_core/proxy_protocol_tests.rs	13188	347	.rs	1
tests/unit/gateway_core/proxy_tests.rs	127064	3430	.rs	1
tests/unit/gateway_core/request_context_tests.rs	16716	457	.rs	1
tests/unit/gateway_core/response_body_mode_tests.rs	6849	226	.rs	1
tests/unit/gateway_core/response_representation_tests.rs	174147	4428	.rs	1
tests/unit/gateway_core/retry_tests.rs	50553	1331	.rs	1
tests/unit/gateway_core/router_cache_tests.rs	58665	1700	.rs	1
tests/unit/gateway_core/runtime_metrics_tests.rs	3377	88	.rs	1
tests/unit/gateway_core/secondary_request_headers_tests.rs	8268	211	.rs	1
tests/unit/gateway_core/send_mmsg_batch_tests.rs	5868	181	.rs	1
tests/unit/gateway_core/service_discovery_tests.rs	94394	2800	.rs	1
tests/unit/gateway_core/sni_tests.rs	53530	1394	.rs	1
tests/unit/gateway_core/socket_opts_tests.rs	10754	353	.rs	1
tests/unit/gateway_core/spiffe_identity_listener_wiring_tests.rs	3105	82	.rs	1
tests/unit/gateway_core/startup_tests.rs	8003	234	.rs	1
tests/unit/gateway_core/stream_health_check_tests.rs	3750	107	.rs	1
tests/unit/gateway_core/stream_listener_tests.rs	54276	1484	.rs	1
tests/unit/gateway_core/tcp_proxy_tests.rs	87709	2322	.rs	1
tests/unit/gateway_core/tls_offload_tests.rs	2217	75	.rs	1
tests/unit/gateway_core/tls_tests.rs	34848	1012	.rs	1
tests/unit/gateway_core/udp_reply_stop_tests.rs	7528	215	.rs	1
tests/unit/gateway_core/websocket_auth_tests.rs	9703	282	.rs	1
tests/unit/gateway_core/websocket_backend_tests.rs	5817	160	.rs	1
tests/unit/gateway_core/websocket_connection_limit_tests.rs	664	19	.rs	1
tests/unit/gateway_core/websocket_drain_accounting_tests.rs	9672	223	.rs	1
tests/unit/gateway_core/websocket_frame_delivery_tests.rs	11009	356	.rs	1
tests/unit/gateway_core/websocket_frame_plugin_composition_tests.rs	11929	394	.rs	1
tests/unit/gateway_core/websocket_relay_join_tests.rs	21413	559	.rs	1
tests/unit/gateway_core/websocket_retry_circuit_tests.rs	4044	97	.rs	1
tests/unit/gateway_core/websocket_tunnel_disconnect_tests.rs	16599	449	.rs	1
tests/unit/gateway_core/xds_tests.rs	38518	1057	.rs	1
tests/unit/identity/attestation_tests.rs	14989	406	.rs	1
tests/unit/identity/ca_tests.rs	15139	416	.rs	1
tests/unit/identity/env_guard.rs	2165	63	.rs	1
tests/unit/identity/file_loader_tests.rs	11668	347	.rs	1
tests/unit/identity/mod.rs	159	8	.rs	1
tests/unit/identity/rotation_tests.rs	3312	99	.rs	1
tests/unit/identity/spiffe_id_tests.rs	9517	318	.rs	1
tests/unit/identity/uri_san_tests.rs	4203	117	.rs	1
tests/unit/identity/workload_api_tests.rs	34813	959	.rs	1
tests/unit/logging_tests.rs	13817	428	.rs	1
tests/unit/mod.rs	175	12	.rs	1
tests/unit/notifications/channels_tests.rs	31963	999	.rs	1
tests/unit/notifications/dispatch_tests.rs	5902	193	.rs	1
tests/unit/notifications/mod.rs	62	3	.rs	1
tests/unit/notifications/templating_tests.rs	3434	110	.rs	1
tests/unit/openapi_yaml_tests.rs	319298	8635	.rs	1
tests/unit/plugins/a2a_gateway_tests.rs	53940	1620	.rs	1
tests/unit/plugins/access_control_tests.rs	31271	927	.rs	1
tests/unit/plugins/adaptive_concurrency_tests.rs	78387	2350	.rs	1
tests/unit/plugins/ai_federation_tests.rs	221490	6184	.rs	1
tests/unit/plugins/ai_prompt_compressor_tests.rs	69891	1943	.rs	1
tests/unit/plugins/ai_prompt_shield_tests.rs	100339	2688	.rs	1
tests/unit/plugins/ai_rate_limiter_tests.rs	156198	4168	.rs	1
tests/unit/plugins/ai_request_guard_tests.rs	155210	3873	.rs	1
tests/unit/plugins/ai_response_guard_tests.rs	122676	3467	.rs	1
tests/unit/plugins/ai_semantic_cache_tests.rs	185772	5366	.rs	1
tests/unit/plugins/ai_semantic_firewall_tests.rs	176302	5010	.rs	1
tests/unit/plugins/ai_stream_router_tests.rs	91752	2430	.rs	1
tests/unit/plugins/ai_token_metrics_tests.rs	48800	1362	.rs	1
tests/unit/plugins/ai_tool_governor_tests.rs	348643	9441	.rs	1
tests/unit/plugins/ai_transcript_audit_tests.rs	217646	5983	.rs	1
tests/unit/plugins/api_chargeback_sink_tests.rs	139354	3818	.rs	1
tests/unit/plugins/api_chargeback_tests.rs	109790	3352	.rs	1
tests/unit/plugins/basic_auth_tests.rs	20910	646	.rs	1
tests/unit/plugins/batching_logger_tests.rs	30814	956	.rs	1
tests/unit/plugins/body_transform_tests.rs	17950	458	.rs	1
tests/unit/plugins/body_validator_tests.rs	125153	3352	.rs	1
tests/unit/plugins/bot_detection_tests.rs	27833	802	.rs	1
tests/unit/plugins/byte_budget_tests.rs	2694	80	.rs	1
tests/unit/plugins/chargeback_mirror_billing_tests.rs	18067	515	.rs	1
tests/unit/plugins/compression_tests.rs	232797	6008	.rs	1
tests/unit/plugins/correlation_id_tests.rs	30969	949	.rs	1
tests/unit/plugins/cors_tests.rs	65023	1973	.rs	1
tests/unit/plugins/custom_plugin_guide_tests.rs	3976	106	.rs	1
tests/unit/plugins/dpop_tests.rs	14841	444	.rs	1
tests/unit/plugins/example_audit_plugin_tests.rs	41323	1138	.rs	1
tests/unit/plugins/example_plugin_tests.rs	6975	218	.rs	1
tests/unit/plugins/fault_injection_tests.rs	35866	1173	.rs	1
tests/unit/plugins/geo_restriction_tests.rs	39823	1192	.rs	1
tests/unit/plugins/graphql_tests.rs	49649	1329	.rs	1
tests/unit/plugins/grpc_deadline_tests.rs	179913	4872	.rs	1
tests/unit/plugins/grpc_method_router_tests.rs	33527	1050	.rs	1
tests/unit/plugins/grpc_web_tests.rs	118513	3269	.rs	1
tests/unit/plugins/hmac_auth_tests.rs	65146	1809	.rs	1
tests/unit/plugins/http_batch_response_drain_tests.rs	12175	331	.rs	1
tests/unit/plugins/http_logging_tests.rs	22276	662	.rs	1
tests/unit/plugins/ip_restriction_tests.rs	38895	1144	.rs	1
tests/unit/plugins/jwks_auth_custom_token_location_tests.rs	10302	340	.rs	1
tests/unit/plugins/jwks_auth_inline_keys_tests.rs	3409	121	.rs	1
tests/unit/plugins/jwks_auth_multi_audience_tests.rs	3325	116	.rs	1
tests/unit/plugins/jwks_auth_support.rs	3311	114	.rs	1
tests/unit/plugins/jwks_auth_tests.rs	106912	2973	.rs	1
tests/unit/plugins/jwks_cache_tests.rs	10180	262	.rs	1
tests/unit/plugins/jwks_store_tests.rs	9783	305	.rs	1
tests/unit/plugins/jwt_auth_plugin_tests.rs	28779	822	.rs	1
tests/unit/plugins/kafka_logging_tests.rs	40685	1228	.rs	1
tests/unit/plugins/key_auth_tests.rs	16161	494	.rs	1
tests/unit/plugins/ldap_auth_tests.rs	84043	2467	.rs	1
tests/unit/plugins/load_testing_tests.rs	63424	1846	.rs	1
tests/unit/plugins/logging_sink_lifecycle_tests.rs	69692	1882	.rs	1
tests/unit/plugins/loki_logging_tests.rs	50905	1451	.rs	1
tests/unit/plugins/mcp_gateway_tests.rs	197995	5454	.rs	1
tests/unit/plugins/mesh_plugins_tests.rs	238365	6610	.rs	1
tests/unit/plugins/mesh_route_dispatch_tests.rs	42942	1230	.rs	1
tests/unit/plugins/mod.rs	3056	114	.rs	1
tests/unit/plugins/mtls_auth_tests.rs	64477	1687	.rs	1
tests/unit/plugins/oauth2_introspection_tests.rs	57874	1724	.rs	1
tests/unit/plugins/oidc_relying_party_tests.rs	71122	1970	.rs	1
tests/unit/plugins/opa_tests.rs	30486	963	.rs	1
tests/unit/plugins/openapi_validator_tests.rs	199334	5654	.rs	1
tests/unit/plugins/otel_tracing_tests.rs	75796	2268	.rs	1
tests/unit/plugins/plugin_cache_tests.rs	312741	9235	.rs	1
tests/unit/plugins/plugin_doc_parity_tests.rs	14800	435	.rs	1
tests/unit/plugins/plugin_http_client_tests.rs	18755	544	.rs	1
tests/unit/plugins/plugin_integration_tests.rs	64440	1727	.rs	1
tests/unit/plugins/plugin_utils.rs	13315	367	.rs	1
tests/unit/plugins/plugin_utils_core_tests.rs	8527	281	.rs	1
tests/unit/plugins/prometheus_metrics_tests.rs	78751	2062	.rs	1
tests/unit/plugins/proxy_alerts_tests.rs	88079	2538	.rs	1
tests/unit/plugins/rate_limit_cleanup_tests.rs	8299	230	.rs	1
tests/unit/plugins/rate_limiting_tests.rs	55789	1636	.rs	1
tests/unit/plugins/redis_rate_limiter_tests.rs	37119	961	.rs	1
tests/unit/plugins/rejection_logging_tests.rs	8799	252	.rs	1
tests/unit/plugins/request_deduplication_tests.rs	161768	4583	.rs	1
tests/unit/plugins/request_mirror_tests.rs	144065	4077	.rs	1
tests/unit/plugins/request_size_limiting_tests.rs	9093	266	.rs	1
tests/unit/plugins/request_termination_tests.rs	27789	882	.rs	1
tests/unit/plugins/request_transformer_tests.rs	64879	1886	.rs	1
tests/unit/plugins/response_body_bounded_tests.rs	6553	187	.rs	1
tests/unit/plugins/response_caching_tests.rs	142287	4180	.rs	1
tests/unit/plugins/response_mock_tests.rs	34716	1157	.rs	1
tests/unit/plugins/response_size_limiting_tests.rs	15408	438	.rs	1
tests/unit/plugins/response_transformer_tests.rs	69336	1998	.rs	1
tests/unit/plugins/security_headers_tests.rs	14860	461	.rs	1
tests/unit/plugins/serverless_function_tests.rs	116427	3340	.rs	1
tests/unit/plugins/soap_ws_security_tests.rs	155234	3934	.rs	1
tests/unit/plugins/spec_expose_tests.rs	53784	1673	.rs	1
tests/unit/plugins/spiffe_identity_tests.rs	11760	328	.rs	1
tests/unit/plugins/sse_tests.rs	46138	1325	.rs	1
tests/unit/plugins/statsd_logging_tests.rs	50313	1453	.rs	1
tests/unit/plugins/stdout_logging_tests.rs	8898	250	.rs	1
tests/unit/plugins/stream_plugin_tests.rs	36855	1123	.rs	1
tests/unit/plugins/synthetic_response_tests.rs	2805	90	.rs	1
tests/unit/plugins/tcp_connection_throttle_tests.rs	12685	374	.rs	1
tests/unit/plugins/tcp_endpoint_tests.rs	2305	63	.rs	1
tests/unit/plugins/tcp_logging_tests.rs	20550	638	.rs	1
tests/unit/plugins/transaction_debugger_tests.rs	26213	800	.rs	1
tests/unit/plugins/transaction_log_schema_tests.rs	10910	301	.rs	1
